X(mm),Y(mm),Velocity(mm/s)
-26.667,40.755,7.323709
-25.660,40.755,7.191857
-24.654,40.755,7.072934
-23.648,40.755,6.967124
-22.642,40.755,6.873789
-21.635,40.755,6.791661
-20.629,40.755,6.719159
-19.623,40.755,6.654717
-18.616,40.755,6.597022
-17.610,40.755,6.545149
-16.604,40.755,6.498598
-15.597,40.755,6.457268
-14.591,40.755,6.421364
-13.585,40.755,6.391282
-12.579,40.755,6.367454
-11.572,40.755,6.350210
-10.566,40.755,6.339658
-9.560,40.755,6.335620
-8.553,40.755,6.337628
-7.547,40.755,6.344975
-6.541,40.755,6.356815
-5.535,40.755,6.372233
-4.528,40.755,6.390304
-3.522,40.755,6.410102
-2.516,40.755,6.430668
-1.509,40.755,6.450988
-0.503,40.755,6.470019
0.503,40.755,6.486791
1.509,40.755,6.500612
2.516,40.755,6.511242
3.522,40.755,6.518950
4.528,40.755,6.524398
5.535,40.755,6.528445
6.541,40.755,6.532007
7.547,40.755,6.536003
8.553,40.755,6.541373
9.560,40.755,6.549132
10.566,40.755,6.560418
11.572,40.755,6.576493
12.579,40.755,6.598683
13.585,40.755,6.628214
14.591,40.755,6.666007
15.597,40.755,6.712502
16.604,40.755,6.767600
17.610,40.755,6.830754
18.616,40.755,6.901165
19.623,40.755,6.977968
20.629,40.755,7.060398
21.635,40.755,7.147903
22.642,40.755,7.240232
23.648,40.755,7.337485
24.654,40.755,7.440113
25.660,40.755,7.548845
26.667,40.755,7.664532
27.673,40.755,7.787934
28.679,40.755,7.919538
29.686,40.755,8.059492
30.692,40.755,8.207673
31.698,40.755,8.363793
32.704,40.755,8.527458
33.711,40.755,8.698139
34.717,40.755,8.875054
35.723,40.755,9.056988
36.730,40.755,9.242107
37.736,40.755,9.427888
38.742,40.755,9.611309
39.748,40.755,9.789363
40.755,40.755,9.959771
41.761,40.755,10.121545
42.767,40.755,10.275066
43.774,40.755,10.421683
44.780,40.755,10.563149
45.786,40.755,10.701167
46.792,40.755,10.837113
47.799,40.755,10.971919
48.805,40.755,11.106076
49.811,40.755,11.239712
50.818,40.755,11.372688
51.824,40.755,11.504694
52.830,40.755,11.635325
53.836,40.755,11.764133
54.843,40.755,11.890661
55.849,40.755,12.014474
56.855,40.755,12.135178
57.862,40.755,12.252437
58.868,40.755,12.365992
59.874,40.755,12.475670
60.881,40.755,436.045077
61.887,40.755,231.791457
62.893,40.755,26.611983
63.899,40.755,12.874050
64.906,40.755,500.000000
65.912,40.755,500.000000
66.918,40.755,500.000000
67.925,40.755,500.000000
68.931,40.755,500.000000
69.937,40.755,500.000000
70.943,40.755,500.000000
71.950,40.755,500.000000
72.956,40.755,500.000000
73.962,40.755,500.000000
74.969,40.755,500.000000
75.975,40.755,500.000000
76.981,40.755,500.000000
77.987,40.755,500.000000
78.994,40.755,500.000000
80.000,40.755,500.000000
-80.000,39.748,500.000000
-78.994,39.748,500.000000
-77.987,39.748,500.000000
-76.981,39.748,500.000000
-75.975,39.748,500.000000
-74.969,39.748,500.000000
-73.962,39.748,500.000000
-72.956,39.748,500.000000
-71.950,39.748,500.000000
-70.943,39.748,500.000000
-69.937,39.748,500.000000
-68.931,39.748,500.000000
-67.925,39.748,500.000000
-66.918,39.748,500.000000
-65.912,39.748,500.000000
-64.906,39.748,500.000000
-63.899,39.748,6.579392
-62.893,39.748,154.484746
-61.887,39.748,363.854273
-60.881,39.748,6.972965
-59.874,39.748,7.161111
-58.868,39.748,7.381410
-57.862,39.748,7.635776
-56.855,39.748,7.925521
-55.849,39.748,8.250465
-54.843,39.748,8.607350
-53.836,39.748,8.987684
-52.830,39.748,9.375588
-51.824,39.748,9.746434
-50.818,39.748,10.068634
-49.811,39.748,10.311081
-48.805,39.748,10.454502
-47.799,39.748,10.498511
-46.792,39.748,10.458302
-45.786,39.748,10.355566
-44.780,39.748,10.211127
-43.774,39.748,10.041439
-42.767,39.748,9.857941
-41.761,39.748,9.667965
-40.755,39.748,9.476199
-39.748,39.748,9.285973
-38.742,39.748,9.100027
-37.736,39.748,8.920551
-36.730,39.748,8.748605
-35.723,39.748,8.583554
-34.717,39.748,8.423431
-33.711,39.748,8.266076
-32.704,39.748,8.110091
-31.698,39.748,7.955134
-30.692,39.748,7.801810
-29.686,39.748,7.651431
-28.679,39.748,7.505746
-27.673,39.748,7.366681
-26.667,39.748,7.236101
-25.660,39.748,7.115575
-24.654,39.748,7.006158
-23.648,39.748,6.908209
-22.642,39.748,6.821359
-21.635,39.748,6.744655
-20.629,39.748,6.676860
-19.623,39.748,6.616737
-18.616,39.748,6.563241
-17.610,39.748,6.515625
-16.604,39.748,6.473457
-15.597,39.748,6.436585
-14.591,39.748,6.405055
-13.585,39.748,6.379017
-12.579,39.748,6.358618
-11.572,39.748,6.343936
-10.566,39.748,6.334967
-9.560,39.748,6.331611
-8.553,39.748,6.333649
-7.547,39.748,6.340702
-6.541,39.748,6.352241
-5.535,39.748,6.367619
-4.528,39.748,6.386088
-3.522,39.748,6.406780
-2.516,39.748,6.428660
-1.509,39.748,6.450496
-0.503,39.748,6.470891
0.503,39.748,6.488422
1.509,39.748,6.501953
2.516,39.748,6.511020
3.522,39.748,6.516009
4.528,39.748,6.517943
5.535,39.748,6.518098
6.541,39.748,6.517740
7.547,39.748,6.518034
8.553,39.748,6.520054
9.560,39.748,6.524838
10.566,39.748,6.533452
11.572,39.748,6.547021
12.579,39.748,6.566698
13.585,39.748,6.593550
14.591,39.748,6.628379
15.597,39.748,6.671538
16.604,39.748,6.722878
17.610,39.748,6.781845
18.616,39.748,6.847670
19.623,39.748,6.919552
20.629,39.748,6.996793
21.635,39.748,7.078911
22.642,39.748,7.165740
23.648,39.748,7.257491
24.654,39.748,7.354771
25.660,39.748,7.458523
26.667,39.748,7.569873
27.673,39.748,7.689836
28.679,39.748,7.819022
29.686,39.748,7.957524
30.692,39.748,8.105076
31.698,39.748,8.261262
32.704,39.748,8.425611
33.711,39.748,8.597583
34.717,39.748,8.776438
35.723,39.748,8.961018
36.730,39.748,9.149512
37.736,39.748,9.339325
38.742,39.748,9.527171
39.748,39.748,9.709592
40.755,39.748,9.883871
41.761,39.748,10.048902
42.767,39.748,10.205314
43.774,39.748,10.354836
44.780,39.748,10.499535
45.786,39.748,10.641305
46.792,39.748,10.781597
47.799,39.748,10.921321
48.805,39.748,11.060875
49.811,39.748,11.200253
50.818,39.748,11.339170
51.824,39.748,11.477182
52.830,39.748,11.613766
53.836,39.748,11.748372
54.843,39.748,11.880468
55.849,39.748,12.009559
56.855,39.748,12.135213
57.862,39.748,12.257065
58.868,39.748,12.374832
59.874,39.748,12.488328
60.881,39.748,12.597459
61.887,39.748,365.479506
62.893,39.748,158.769854
63.899,39.748,12.898523
64.906,39.748,500.000000
65.912,39.748,500.000000
66.918,39.748,500.000000
67.925,39.748,500.000000
68.931,39.748,500.000000
69.937,39.748,500.000000
70.943,39.748,500.000000
71.950,39.748,500.000000
72.956,39.748,500.000000
73.962,39.748,500.000000
74.969,39.748,500.000000
75.975,39.748,500.000000
76.981,39.748,500.000000
77.987,39.748,500.000000
78.994,39.748,500.000000
80.000,39.748,500.000000
-80.000,38.742,500.000000
-78.994,38.742,500.000000
-77.987,38.742,500.000000
-76.981,38.742,500.000000
-75.975,38.742,500.000000
-74.969,38.742,500.000000
-73.962,38.742,500.000000
-72.956,38.742,500.000000
-71.950,38.742,500.000000
-70.943,38.742,500.000000
-69.937,38.742,500.000000
-68.931,38.742,500.000000
-67.925,38.742,500.000000
-66.918,38.742,500.000000
-65.912,38.742,500.000000
-64.906,38.742,6.505166
-63.899,38.742,74.009932
-62.893,38.742,285.889656
-61.887,38.742,496.743496
-60.881,38.742,7.016937
-59.874,38.742,7.225159
-58.868,38.742,7.471474
-57.862,38.742,7.758780
-56.855,38.742,8.089415
-55.849,38.742,8.464037
-54.843,38.742,8.879598
-53.836,38.742,9.326539
-52.830,38.742,9.785468
-51.824,38.742,10.224526
-50.818,38.742,10.600492
-49.811,38.742,10.868535
-48.805,38.742,11.000507
-47.799,38.742,10.997765
-46.792,38.742,10.885352
-45.786,38.742,10.696574
-44.780,38.742,10.462004
-43.774,38.742,10.204966
-42.767,38.742,9.941118
-41.761,38.742,9.680109
-40.755,38.742,9.427797
-39.748,38.742,9.188072
-38.742,38.742,8.963913
-37.736,38.742,8.757564
-36.730,38.742,8.569759
-35.723,38.742,8.398762
-34.717,38.742,8.240704
-33.711,38.742,8.091285
-32.704,38.742,7.947162
-31.698,38.742,7.806365
-30.692,38.742,7.668199
-29.686,38.742,7.533001
-28.679,38.742,7.401830
-27.673,38.742,7.276153
-26.667,38.742,7.157544
-25.660,38.742,7.047431
-24.654,38.742,6.946881
-23.648,38.742,6.856394
-22.642,38.742,6.775799
-21.635,38.742,6.704377
-20.629,38.742,6.641148
-19.623,38.742,6.585136
-18.616,38.742,6.535518
-17.610,38.742,6.491697
-16.604,38.742,6.453310
-15.597,38.742,6.420185
-14.591,38.742,6.392266
-13.585,38.742,6.369537
-12.579,38.742,6.351951
-11.572,38.742,6.339405
-10.566,38.742,6.331797
-9.560,38.742,6.329079
-8.553,38.742,6.331211
-7.547,38.742,6.338052
-6.541,38.742,6.349306
-5.535,38.742,6.364528
-4.528,38.742,6.383107
-3.522,38.742,6.404230
-2.516,38.742,6.426823
-1.509,38.742,6.449524
-0.503,38.742,6.470712
0.503,38.742,6.488655
1.509,38.742,6.501868
2.516,38.742,6.509675
3.522,38.742,6.512536
4.528,38.742,6.511761
5.535,38.742,6.508933
6.541,38.742,6.505566
7.547,38.742,6.502998
8.553,38.742,6.502390
9.560,38.742,6.504786
10.566,38.742,6.511186
11.572,38.742,6.522600
12.579,38.742,6.540043
13.585,38.742,6.564464
14.591,38.742,6.596588
15.597,38.742,6.636718
16.604,38.742,6.684659
17.610,38.742,6.739839
18.616,38.742,6.801515
19.623,38.742,6.868933
20.629,38.742,6.941456
21.635,38.742,7.018670
22.642,38.742,7.100482
23.648,38.742,7.187188
24.654,38.742,7.279496
25.660,38.742,7.378485
26.667,38.742,7.485464
27.673,38.742,7.601652
28.679,38.742,7.727757
29.686,38.742,7.863822
30.692,38.742,8.009464
31.698,38.742,8.164171
32.704,38.742,8.327431
33.711,38.742,8.498712
34.717,38.742,8.677335
35.723,38.742,8.862245
36.730,38.742,9.051748
37.736,38.742,9.243330
38.742,38.742,9.433670
39.748,38.742,9.619057
40.755,38.742,9.796434
41.761,38.742,9.964574
42.767,38.742,10.124292
43.774,38.742,10.277567
44.780,38.742,10.426619
45.786,38.742,10.573392
46.792,38.742,10.719307
47.799,38.742,10.865179
48.805,38.742,11.011268
49.811,38.742,11.157411
50.818,38.742,11.303172
51.824,38.742,11.447969
52.830,38.742,11.591164
53.836,38.742,11.732114
54.843,38.742,11.870215
55.849,38.742,12.004925
56.855,38.742,12.135778
57.862,38.742,12.262397
58.868,38.742,12.384493
59.874,38.742,12.501874
60.881,38.742,12.614457
61.887,38.742,496.782314
62.893,38.742,288.547064
63.899,38.742,79.477438
64.906,38.742,13.017531
65.912,38.742,500.000000
66.918,38.742,500.000000
67.925,38.742,500.000000
68.931,38.742,500.000000
69.937,38.742,500.000000
70.943,38.742,500.000000
71.950,38.742,500.000000
72.956,38.742,500.000000
73.962,38.742,500.000000
74.969,38.742,500.000000
75.975,38.742,500.000000
76.981,38.742,500.000000
77.987,38.742,500.000000
78.994,38.742,500.000000
80.000,38.742,500.000000
-80.000,37.736,500.000000
-78.994,37.736,500.000000
-77.987,37.736,500.000000
-76.981,37.736,500.000000
-75.975,37.736,500.000000
-74.969,37.736,500.000000
-73.962,37.736,500.000000
-72.956,37.736,500.000000
-71.950,37.736,500.000000
-70.943,37.736,500.000000
-69.937,37.736,500.000000
-68.931,37.736,500.000000
-67.925,37.736,500.000000
-66.918,37.736,500.000000
-65.912,37.736,6.445384
-64.906,37.736,6.506997
-63.899,37.736,201.489882
-62.893,37.736,414.831949
-61.887,37.736,6.860102
-60.881,37.736,7.045467
-59.874,37.736,7.270577
-58.868,37.736,7.539036
-57.862,37.736,7.854396
-56.855,37.736,8.219588
-55.849,37.736,8.635637
-54.843,37.736,9.099402
-53.836,37.736,9.600203
-52.830,37.736,10.115620
-51.824,37.736,10.607997
-50.818,37.736,11.025024
-49.811,37.736,11.311169
-48.805,37.736,11.431362
-47.799,37.736,11.388421
-46.792,37.736,11.215386
-45.786,37.736,10.955165
-44.780,37.736,10.646518
-43.774,37.736,10.318573
-42.767,37.736,9.990495
-41.761,37.736,9.673722
-40.755,37.736,9.374821
-39.748,37.736,9.097761
-38.742,37.736,8.845249
-37.736,37.736,8.619067
-36.730,37.736,8.419338
-35.723,37.736,8.243427
-34.717,37.736,8.086277
-33.711,37.736,7.942309
-32.704,37.736,7.806969
-31.698,37.736,7.677168
-30.692,37.736,7.551230
-29.686,37.736,7.428678
-28.679,37.736,7.309935
-27.673,37.736,7.195991
-26.667,37.736,7.088080
-25.660,37.736,6.987431
-24.654,37.736,6.895043
-23.648,37.736,6.811477
-22.642,37.736,6.736701
-21.635,37.736,6.670181
-20.629,37.736,6.611150
-19.623,37.736,6.558848
-18.616,37.736,6.512632
-17.610,37.736,6.472034
-16.604,37.736,6.436755
-15.597,37.736,6.406622
-14.591,37.736,6.381523
-13.585,37.736,6.361345
-12.579,37.736,6.345924
-11.572,37.736,6.335051
-10.566,37.736,6.328564
-9.560,37.736,6.326437
-8.553,37.736,6.328728
-7.547,37.736,6.335434
-6.541,37.736,6.346404
-5.535,37.736,6.361321
-4.528,37.736,6.379666
-3.522,37.736,6.400671
-2.516,37.736,6.423257
-1.509,37.736,6.446010
-0.503,37.736,6.467220
0.503,37.736,6.485020
1.509,37.736,6.497759
2.516,37.736,6.504641
3.522,37.736,6.506149
4.528,37.736,6.503712
5.535,37.736,6.499056
6.541,37.736,6.493819
7.547,37.736,6.489429
8.553,37.736,6.487096
9.560,37.736,6.487860
10.566,37.736,6.492672
11.572,37.736,6.502453
12.579,37.736,6.518115
13.585,37.736,6.540508
14.591,37.736,6.570294
15.597,37.736,6.607738
16.604,37.736,6.652625
17.610,37.736,6.704389
18.616,37.736,6.762325
19.623,37.736,6.825737
20.629,37.736,6.894052
21.635,37.736,6.966919
22.642,37.736,7.044307
23.648,37.736,7.126570
24.654,37.736,7.214469
25.660,37.736,7.309132
26.667,37.736,7.411937
27.673,37.736,7.524178
28.679,37.736,7.646606
29.686,37.736,7.779239
30.692,37.736,7.921642
31.698,37.736,8.073261
32.704,37.736,8.233568
33.711,37.736,8.402048
34.717,37.736,8.578088
35.723,37.736,8.760759
36.730,37.736,8.948551
37.736,37.736,9.139181
38.742,37.736,9.329533
39.748,37.736,9.515989
40.755,37.736,9.695454
41.761,37.736,9.866664
42.767,37.736,10.030445
43.774,37.736,10.188747
44.780,37.736,10.343692
45.786,37.736,10.497086
46.792,37.736,10.650195
47.799,37.736,10.803662
48.805,37.736,10.957576
49.811,37.736,11.111607
50.818,37.736,11.265172
51.824,37.736,11.417563
52.830,37.736,11.568036
53.836,37.736,11.715866
54.843,37.736,11.860390
55.849,37.736,12.001026
56.855,37.736,12.137291
57.862,37.736,12.268804
58.868,37.736,12.395287
59.874,37.736,12.516564
60.881,37.736,12.632568
61.887,37.736,12.743341
62.893,37.736,415.891710
63.899,37.736,205.334836
64.906,37.736,13.045528
65.912,37.736,13.136707
66.918,37.736,500.000000
67.925,37.736,500.000000
68.931,37.736,500.000000
69.937,37.736,500.000000
70.943,37.736,500.000000
71.950,37.736,500.000000
72.956,37.736,500.000000
73.962,37.736,500.000000
74.969,37.736,500.000000
75.975,37.736,500.000000
76.981,37.736,500.000000
77.987,37.736,500.000000
78.994,37.736,500.000000
80.000,37.736,500.000000
-80.000,36.730,500.000000
-78.994,36.730,500.000000
-77.987,36.730,500.000000
-76.981,36.730,500.000000
-75.975,36.730,500.000000
-74.969,36.730,500.000000
-73.962,36.730,500.000000
-72.956,36.730,500.000000
-71.950,36.730,500.000000
-70.943,36.730,500.000000
-69.937,36.730,500.000000
-68.931,36.730,500.000000
-67.925,36.730,500.000000
-66.918,36.730,500.000000
-65.912,36.730,6.445417
-64.906,36.730,110.752033
-63.899,36.730,326.469573
-62.893,36.730,6.709257
-61.887,36.730,6.863866
-60.881,36.730,7.058380
-59.874,36.730,7.296694
-58.868,36.730,7.582701
-57.862,36.730,7.920106
-56.855,36.730,8.311780
-55.849,36.730,8.758396
-54.843,36.730,9.256055
-53.836,36.730,9.792521
-52.830,36.730,10.342672
-51.824,36.730,10.864819
-50.818,36.730,11.301715
-49.811,36.730,11.593310
-48.805,36.730,11.702197
-47.799,36.730,11.631832
-46.792,36.730,11.418659
-45.786,36.730,11.110633
-44.780,36.730,10.751585
-43.774,36.730,10.374762
-42.767,36.730,10.002155
-41.761,36.730,9.646804
-40.755,36.730,9.315973
-39.748,36.730,9.013716
-38.742,36.730,8.742383
-37.736,36.730,8.503107
-36.730,36.730,8.295236
-35.723,36.730,8.115467
-34.717,36.730,7.958256
-33.711,36.730,7.817563
-32.704,36.730,7.688262
-31.698,36.730,7.566605
-30.692,36.730,7.450220
-29.686,36.730,7.337969
-28.679,36.730,7.229698
-27.673,36.730,7.125917
-26.667,36.730,7.027485
-25.660,36.730,6.935368
-24.654,36.730,6.850417
-23.648,36.730,6.773163
-22.642,36.730,6.703651
-21.635,36.730,6.641507
-20.629,36.730,6.586162
-19.623,36.730,6.537042
-18.616,36.730,6.493661
-17.610,36.730,6.455660
-16.604,36.730,6.422798
-15.597,36.730,6.394914
-14.591,36.730,6.371873
-13.585,36.730,6.353517
-12.579,36.730,6.339632
-11.572,36.730,6.329969
-10.566,36.730,6.324347
-9.560,36.730,6.322743
-8.553,36.730,6.325234
-7.547,36.730,6.331859
-6.541,36.730,6.342527
-5.535,36.730,6.356977
-4.528,36.730,6.374742
-3.522,36.730,6.395086
-2.516,36.730,6.416950
-1.509,36.730,6.438939
-0.503,36.730,6.459368
0.503,36.730,6.476408
1.509,36.730,6.488450
2.516,36.730,6.494722
3.522,36.730,6.495676
4.528,36.730,6.492679
5.535,36.730,6.487414
6.541,36.730,6.481508
7.547,36.730,6.476397
8.553,36.730,6.473301
9.560,36.730,6.473255
10.566,36.730,6.477175
11.572,36.730,6.485928
12.579,36.730,6.500347
13.585,36.730,6.521203
14.591,36.730,6.549084
15.597,36.730,6.584215
16.604,36.730,6.626390
17.610,36.730,6.675091
18.616,36.730,6.729679
19.623,36.730,6.789531
20.629,36.730,6.854142
21.635,36.730,6.923225
22.642,36.730,6.996800
23.648,36.730,7.075253
24.654,36.730,7.159353
25.660,36.730,7.250208
26.667,36.730,7.349144
27.673,36.730,7.457395
28.679,36.730,7.575666
29.686,36.730,7.703979
30.692,36.730,7.841922
31.698,36.730,7.988954
32.704,36.730,8.144556
33.711,36.730,8.308235
34.717,36.730,8.479442
35.723,36.730,8.657385
36.730,36.730,8.840796
37.736,36.730,9.027739
38.742,36.730,9.215530
39.748,36.730,9.401005
40.755,36.730,9.581425
41.761,36.730,9.755633
42.767,36.730,9.924271
43.774,36.730,10.088949
44.780,36.730,10.251414
45.786,36.730,10.413124
46.792,36.730,10.575045
47.799,36.730,10.737580
48.805,36.730,10.900611
49.811,36.730,11.063640
50.818,36.730,11.225944
51.824,36.730,11.386703
52.830,36.730,11.545081
53.836,36.730,11.700282
54.843,36.730,11.851594
55.849,36.730,11.998406
56.855,36.730,12.140231
57.862,36.730,12.276699
58.868,36.730,12.407561
59.874,36.730,12.532674
60.881,36.730,12.652005
61.887,36.730,12.765633
62.893,36.730,12.873730
63.899,36.730,328.715474
64.906,36.730,115.934340
65.912,36.730,13.167021
66.918,36.730,500.000000
67.925,36.730,500.000000
68.931,36.730,500.000000
69.937,36.730,500.000000
70.943,36.730,500.000000
71.950,36.730,500.000000
72.956,36.730,500.000000
73.962,36.730,500.000000
74.969,36.730,500.000000
75.975,36.730,500.000000
76.981,36.730,500.000000
77.987,36.730,500.000000
78.994,36.730,500.000000
80.000,36.730,500.000000
-80.000,35.723,500.000000
-78.994,35.723,500.000000
-77.987,35.723,500.000000
-76.981,35.723,500.000000
-75.975,35.723,500.000000
-74.969,35.723,500.000000
-73.962,35.723,500.000000
-72.956,35.723,500.000000
-71.950,35.723,500.000000
-70.943,35.723,500.000000
-69.937,35.723,500.000000
-68.931,35.723,500.000000
-67.925,35.723,500.000000
-66.918,35.723,6.417713
-65.912,35.723,13.788674
-64.906,35.723,231.759697
-63.899,35.723,448.902832
